Type,Value
Data Source,Cold_11LTAN_Nominal_500 : TMD : THERMAL_REVAMP1_COLD_11L
Element,Vessel
,
,
Time[s],Average Temperature
592.0,-14.753375202730572
593.0,-14.75897324241739
594.0,-14.764567825472579
595.0,-14.77015898038394
596.0,-14.77574666437125
597.0,-14.781330778748634
598.0,-14.786911353085001
599.0,-14.792488415229565
600.0,-14.798061989045006
601.0,-14.803632108545509
602.0,-14.809198813961226
603.0,-14.814762119402284
604.0,-14.820322038143525
605.0,-14.82587858315029
606.0,-14.831431764577797
607.0,-14.836981589818812
608.0,-14.842528070296773
609.0,-14.848071216641452
610.0,-14.853611039140949
611.0,-14.859147592456706
612.0,-14.864680966674376
613.0,-14.870211159511053
614.0,-14.875738170195982
615.0,-14.881262000840085
616.0,-14.886782816839423
617.0,-14.89230093854668
618.0,-14.897816359857199
619.0,-14.903329068921366
620.0,-14.908839058133557
621.0,-14.914346293899214
622.0,-14.919850720883945
623.0,-14.925352344177737
624.0,-14.930851170949701
625.0,-14.936347208030176
626.0,-14.941840356616472
627.0,-14.947330413368787
628.0,-14.952817394524507
629.0,-14.958301321794368
630.0,-14.963782213897236
631.0,-14.96926005566582
632.0,-14.974734788261937
633.0,-14.980206412387684
634.0,-14.985674937505722
635.0,-14.991140375107387
636.0,-14.996602752632873
637.0,-15.002062102597417
638.0,-15.007518422376224
639.0,-15.01297171390305
640.0,-15.018421982260461
641.0,-15.023869149984066
642.0,-15.029313066781343
643.0,-15.034753753256664
644.0,-15.040191230550928
645.0,-15.045625516701183
646.0,-15.051056450864477
647.0,-15.056483707411523
648.0,-15.061907323423116
649.0,-15.067327338647813
650.0,-15.072743785691939
651.0,-15.0781566787683
652.0,-15.083566019742088
653.0,-15.088971831299745
654.0,-15.094374135993844
655.0,-15.099772954800608
656.0,-15.105168264526462
657.0,-15.110559997539628
658.0,-15.11594818602556
659.0,-15.121332860529273
660.0,-15.12671404646794
661.0,-15.13209161760219
662.0,-15.13746530179642
663.0,-15.142835141886266
664.0,-15.148201181262257
665.0,-15.153563454595144
666.0,-15.158921995637503
667.0,-15.164276828706397
668.0,-15.169627966305745
669.0,-15.174975424141602
670.0,-15.180319218231736
671.0,-15.185659495713812
672.0,-15.190996517751929
673.0,-15.196330266543399
674.0,-15.201660727601837
675.0,-15.20698789472267
676.0,-15.212311918799728
677.0,-15.217633105084841
678.0,-15.222951436526959
679.0,-15.228266893997219
680.0,-15.233579465969978
681.0,-15.238889487549274
682.0,-15.244197681737548
683.0,-15.249504041090415
684.0,-15.25480853243358
685.0,-15.260111130231532
686.0,-15.265412073330765
687.0,-15.270711884600285
688.0,-15.276010529190728
689.0,-15.281307961358927
690.0,-15.286604146550198
691.0,-15.291899410744518
692.0,-15.297194471762698
693.0,-15.302489281448157
694.0,-15.307783774122592
695.0,-15.313077898652105
696.0,-15.31837189194581
697.0,-15.323666297021232
698.0,-15.328961052500405
699.0,-15.334256087846814
700.0,-15.339551347203193
701.0,-15.344847071726033
702.0,-15.350143806683818
703.0,-15.355441459349013
704.0,-15.360739936278213
705.0,-15.366039164496936
706.0,-15.371339155747455
707.0,-15.376639997761883
708.0,-15.38194158600059
709.0,-15.387243787744557
710.0,-15.392546563146507
711.0,-15.398290997064816
712.0,-15.403985535267719
713.0,-15.409466394849794
714.0,-15.414695012391233
715.0,-15.419643001812403
716.0,-15.424316885954223
717.0,-15.428813102780275
718.0,-15.433199056763963
719.0,-15.437509856341538
720.0,-15.4417654086885
721.0,-15.445977429863145
722.0,-15.45015275740396
723.0,-15.45429603473317
724.0,-15.458410332958486
725.0,-15.462497723092028
726.0,-15.466559161391492
727.0,-15.470594276446098
728.0,-15.47460327825611
729.0,-15.478586469906821
730.0,-15.482544178671409
731.0,-15.486476770526629
732.0,-15.490384824376427
733.0,-15.494268901976149
734.0,-15.498129489494163
735.0,-15.501967053900682
736.0,-15.505781968939958
737.0,-15.509574573460588
738.0,-15.513345378257327
739.0,-15.517094867848861
740.0,-15.52082353105347
741.0,-15.524531883290678
742.0,-15.52822061462948
743.0,-15.531890421204666
