Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Average Temperature,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value,Time[s],Value
94800,23.25160909,94800,17.86788001,94800,21.34003979,94800,29.32504974,94800,25.86627948,94800,25.86771316,94800,20.40683399,94800,21.37420694,94800,21.38440551,94800,45.26466595,94800,0,94800,0,94800,0,94800,0,94800,0,94800,0,94800,0,94800,0
96000,23.23609022,96000,17.82756101,96000,21.32306329,96000,29.33069555,96000,25.86390754,96000,25.86532426,96000,20.39291064,96000,21.35551227,96000,21.36568083,96000,45.24604267,96000,0,96000,0,96000,0,96000,0,96000,0,96000,0,96000,0,96000,0
97200,23.19939801,97200,17.71982763,97200,21.26756694,97200,29.36080522,97200,25.85190009,97200,25.85345956,97200,20.31059822,97200,21.25946762,97200,21.26948365,97200,45.15057952,97200,0,97200,0,97200,0,97200,0,97200,0,97200,0,97200,0,97200,0
98400,23.16115229,98400,17.73609863,98400,21.23528648,98400,29.38062419,98400,25.8445628,98400,25.84630598,98400,20.25506587,98400,21.20050013,98400,21.21043495,98400,45.09231445,98400,0,98400,0,98400,0,98400,0,98400,0,98400,0,98400,0,98400,0
99600,23.11071925,99600,17.65494771,99600,21.15475267,99600,29.42262113,99600,25.82851625,99600,25.83056833,99600,20.14861656,99600,21.0718667,99600,21.08157813,99600,44.96518651,99600,0,99600,0,99600,0,99600,0,99600,0,99600,0,99600,0,99600,0
100800,23.044033,100800,17.4910898,100800,21.08403037,100800,29.46211124,100800,25.81184068,100800,25.81411374,100800,20.04443126,100800,20.94505367,100800,20.9545778,100800,44.83814931,100800,0,100800,0,100800,0,100800,0,100800,0,100800,0,100800,0,100800,0
102000,23.00848078,102000,17.43607643,102000,21.04830202,102000,29.48181102,102000,25.80317643,102000,25.80551127,102000,19.99169464,102000,20.88052613,102000,20.88998216,102000,44.77362424,102000,0,102000,0,102000,0,102000,0,102000,0,102000,0,102000,0,102000,0
103200,22.99491256,103200,17.43325137,103200,21.03394232,103200,29.48797512,103200,25.80052534,103200,25.80285514,103200,19.97033449,103200,20.86047286,103200,20.869904,103200,44.75383144,103200,0,103200,0,103200,0,103200,0,103200,0,103200,0,103200,0,103200,0
104400,22.94436529,104400,17.3557315,104400,20.94887453,104400,29.52725269,104400,25.78347647,104400,25.78572193,104400,19.87217667,104400,20.73355811,104400,20.74282467,104400,44.62752087,104400,0,104400,0,104400,0,104400,0,104400,0,104400,0,104400,0,104400,0
105600,22.87594404,105600,17.13603445,105600,20.86226714,105600,29.56454308,105600,25.76558718,105600,25.76768685,105600,19.7703797,105600,20.60870993,105600,20.61785733,105600,44.50221385,105600,0,105600,0,105600,0,105600,0,105600,0,105600,0,105600,0,105600,0
106800,22.85670781,106800,17.08713496,106800,20.84026373,106800,29.57110014,106800,25.76205104,106800,25.7641376,106800,19.75291584,106800,20.58526813,106800,20.5944014,106800,44.47895984,106800,0,106800,0,106800,0,106800,0,106800,0,106800,0,106800,0,106800,0
108000,22.81184218,108000,16.98746853,108000,20.78264302,108000,29.6030753,108000,25.74570924,108000,25.7479065,108000,19.66257489,108000,20.47592576,108000,20.48500507,108000,44.3707314,108000,0,108000,0,108000,0,108000,0,108000,0,108000,0,108000,0,108000,0
109200,22.77164886,109200,17.01079521,109200,20.75378428,109200,29.61954629,109200,25.73794819,109200,25.74021557,109200,19.61332806,109200,20.42314115,109200,20.43220279,109200,44.31898983,109200,0,109200,0,109200,0,109200,0,109200,0,109200,0,109200,0,109200,0
110400,22.72034524,110400,16.94014223,110400,20.6769329,110400,29.6578104,110400,25.71938891,110400,25.72171869,110400,19.5117497,110400,20.29687946,110400,20.30582729,110400,44.19537726,110400,0,110400,0,110400,0,110400,0,110400,0,110400,0,110400,0,110400,0
111600,22.64957941,111600,16.7398287,111600,20.59062445,111600,29.69339232,111600,25.70009673,111600,25.70242523,111600,19.41088476,111600,20.17274331,111600,20.18160296,111600,44.07210029,111600,0,111600,0,111600,0,111600,0,111600,0,111600,0,111600,0,111600,0
112800,22.63037769,112800,16.6906672,112800,20.56988877,112800,29.69958402,112800,25.69630772,112800,25.69861678,112800,19.39259213,112800,20.14952739,112800,20.15838264,112800,44.04915045,112800,0,112800,0,112800,0,112800,0,112800,0,112800,0,112800,0,112800,0
114000,22.59043233,114000,16.59627273,114000,20.51867709,114000,29.72565067,114000,25.6812301,114000,25.68367044,114000,19.3151549,114000,20.05612641,114000,20.06496469,114000,43.95710608,114000,0,114000,0,114000,0,114000,0,114000,0,114000,0,114000,0,114000,0
115200,22.5524736,115200,16.61507517,115200,20.49086184,115200,29.74105168,115200,25.6730735,115200,25.67565272,115200,19.26746686,115200,20.00516565,115200,20.01400095,115200,43.90726957,115200,0,115200,0,115200,0,115200,0,115200,0,115200,0,115200,0,115200,0
116400,22.49918847,116400,16.54709973,116400,20.41403048,116400,29.77768649,116400,25.65310583,116400,25.65592815,116400,19.168068,116400,19.8806064,116400,19.88938692,116400,43.78545173,116400,0,116400,0,116400,0,116400,0,116400,0,116400,0,116400,0,116400,0
117600,22.42838894,117600,16.39174568,117600,20.34820368,117600,29.81132677,117600,25.63304281,117600,25.63605798,117600,19.07102041,117600,19.76061422,117600,19.76936637,117600,43.66667582,117600,0,117600,0,117600,0,117600,0,117600,0,117600,0,117600,0,117600,0
118800,22.38917137,118800,16.34018768,118800,20.31261956,118800,29.82979388,118800,25.62164986,118800,25.62473813,118800,19.01852788,118800,19.69359103,118800,19.70235458,118800,43.60044994,118800,0,118800,0,118800,0,118800,0,118800,0,118800,0,118800,0,118800,0
120000,22.37373831,120000,16.34007479,120000,20.29966569,120000,29.83516775,120000,25.61842431,120000,25.62150756,120000,18.99733224,120000,19.67432281,120000,19.6830863,120000,43.58165348,120000,0,120000,0,120000,0,120000,0,120000,0,120000,0,120000,0,120000,0
121200,22.35438742,121200,16.33285212,121200,20.26847154,121200,29.84729342,121200,25.61129671,121200,25.61441341,121200,18.96434666,121200,19.63143967,121200,19.64019565,121200,43.53992703,121200,0,121200,0,121200,0,121200,0,121200,0,121200,0,121200,0,121200,0
122400,22.29445612,122400,16.26182894,122400,20.19729559,122400,29.88217485,122400,25.59071965,122400,25.59390597,122400,18.8665166,122400,19.51004601,122400,19.51878025,122400,43.42053928,122400,0,122400,0,122400,0,122400,0,122400,0,122400,0,122400,0,122400,0
123600,22.22578536,123600,16.10447643,123600,20.13255653,123600,29.91472833,123600,25.56972077,123600,25.57287378,123600,18.77930784,123600,19.39114171,123600,19.39989463,123600,43.30244455,123600,0,123600,0,123600,0,123600,0,123600,0,123600,0,123600,0,123600,0
124800,22.19046593,124800,16.06078703,124800,20.10567279,124800,29.92836775,124800,25.56061765,124800,25.56372656,124800,18.73598973,124800,19.34035744,124800,19.34913726,124800,43.25237913,124800,0,124800,0,124800,0,124800,0,124800,0,124800,0,124800,0,124800,0
126000,22.17014184,126000,16.05386907,126000,20.08190909,126000,29.93850113,126000,25.55413825,126000,25.55722157,126000,18.70705563,126000,19.30364269,126000,19.31243689,126000,43.2166082,126000,0,126000,0,126000,0,126000,0,126000,0,126000,0,126000,0,126000,0
127200,22.11191003,127200,15.9766245,127200,20.00893284,127200,29.97163689,127200,25.5329486,127200,25.53595527,127200,18.61551527,127200,19.18566523,127200,19.19449902,127200,43.10097144,127200,0,127200,0,127200,0,127200,0,127200,0,127200,0,127200,0,127200,0
128400,22.04134885,128400,15.776308,128400,19.92812211,128400,30.00257765,128400,25.51105813,128400,25.51396484,128400,18.52919642,128400,19.06985274,128400,19.07876632,128400,42.98684724,128400,0,128400,0,128400,0,128400,0,128400,0,128400,0,128400,0,128400,0
129600,22.01984882,129600,15.72910723,129600,19.90800652,129600,30.00791481,129600,25.50679529,129600,25.50967008,129600,18.50947332,129600,19.04818645,129600,19.05712374,129600,42.96574689,129600,0,129600,0,129600,0,129600,0,129600,0,129600,0,129600,0,129600,0
130800,21.97510285,130800,15.6379317,130800,19.86001829,130800,30.03317774,130800,25.48802585,130800,25.49099046,130800,18.43528769,130800,18.95181355,130800,18.96086013,130800,42.8721876,130800,0,130800,0,130800,0,130800,0,130800,0,130800,0,130800,0,130800,0
132000,21.9348317,132000,15.6602371,132000,19.83529396,132000,30.04611021,132000,25.47933975,132000,25.48239192,132000,18.39071661,132000,18.90659804,132000,18.91569855,132000,42.82877948,132000,0,132000,0,132000,0,132000,0,132000,0,132000,0,132000,0,132000,0
133200,21.88111715,133200,15.59990185,133200,19.76486546,133200,30.07840326,133200,25.45700571,133200,25.46019829,133200,18.301365,133200,18.79018939,133200,18.79936548,133200,42.71715694,133200,0,133200,0,133200,0,133200,0,133200,0,133200,0,133200,0,133200,0
134400,21.80612587,134400,15.41071001,134400,19.68450657,134400,30.10787057,134400,25.43405214,134400,25.43723735,134400,18.20748187,134400,18.67587611,134400,18.68514029,134400,42.606036,134400,0,134400,0,134400,0,134400,0,134400,0,134400,0,134400,0,134400,0
135600,21.78860873,135600,15.37293723,135600,19.66970098,135600,30.11185343,135600,25.43056499,135600,25.43373078,135600,18.19681502,135600,18.65912562,135600,18.66840938,135600,42.58982625,135600,0,135600,0,135600,0,135600,0,135600,0,135600,0,135600,0,135600,0
136800,21.74680596,136800,15.27846039,136800,19.62419821,136800,30.13375047,136800,25.41261525,136800,25.41591003,136800,18.12395185,136800,18.57206736,136800,18.58144974,136800,42.50576826,136800,0,136800,0,136800,0,136800,0,136800,0,136800,0,136800,0,136800,0
138000,21.70090113,138000,15.30566159,138000,19.5955374,138000,30.15016178,138000,25.40068341,138000,25.40421191,138000,18.07203682,138000,18.51370327,138000,18.52315739,138000,42.44980089,138000,0,138000,0,138000,0,138000,0,138000,0,138000,0,138000,0,138000,0
139200,21.64350434,139200,15.24281232,139200,19.5272619,139200,30.18107566,139200,25.3772907,139200,25.38118412,139200,17.97877171,139200,18.39922261,139200,18.40876253,139200,42.34005908,139200,0,139200,0,139200,0,139200,0,139200,0,139200,0,139200,0,139200,0
140400,21.56945006,140400,15.10256764,140400,19.46644493,140400,30.20957789,140400,25.35351931,140400,25.35764942,140400,17.88960721,140400,18.28691805,140400,18.29656022,140400,42.23078365,140400,0,140400,0,140400,0,140400,0,140400,0,140400,0,140400,0,140400,0
141600,21.53014023,141600,15.05848505,141600,19.43683074,141600,30.22375541,141600,25.34134307,141600,25.34552147,141600,17.84322598,141600,18.23006025,141600,18.23977602,141600,42.17546299,141600,0,141600,0,141600,0,141600,0,141600,0,141600,0,141600,0,141600,0
142800,21.51363635,142800,15.05912101,142800,19.4233307,142800,30.22911761,142800,25.33691722,142800,25.34109281,142800,17.82285399,142800,18.20902258,142800,18.21876032,142800,42.15525102,142800,0,142800,0,142800,0,142800,0,142800,0,142800,0,142800,0,142800,0
144000,21.45714206,144000,15.00161405,144000,19.35056723,144000,30.25783438,144000,25.31312915,144000,25.31724103,144000,17.73723024,144000,18.09761934,144000,18.1074611,144000,42.04736116,144000,0,144000,0,144000,0,144000,0,144000,0,144000,0,144000,0,144000,0
145200,21.38236872,145200,14.80519212,145200,19.27337181,145200,30.28463996,145200,25.28873637,145200,25.29271955,145200,17.65064448,145200,17.98851356,145200,17.99848647,145200,41.94074615,145200,0,145200,0,145200,0,145200,0,145200,0,145200,0,145200,0,145200,0
146400,21.36147236,146400,14.75997899,146400,19.25409993,146400,30.28923294,146400,25.284009,146400,25.28797357,146400,17.63490887,146400,17.96811429,146400,17.97811902,146400,41.92102085,146400,0,146400,0,146400,0,146400,0,146400,0,146400,0,146400,0,146400,0
147600,21.31277187,147600,14.67776266,147600,19.20755892,147600,30.31221873,147600,25.26221804,147600,25.26628639,147600,17.55786707,147600,17.8730761,147600,17.88323611,147600,41.82933733,147600,0,147600,0,147600,0,147600,0,147600,0,147600,0,147600,0,147600,0
148800,21.27159906,148800,14.7054466,148800,19.18517045,148800,30.32326826,148800,25.25286991,148800,25.25701479,148800,17.51831921,148800,17.83164261,148800,17.84187237,148800,41.78982368,148800,0,148800,0,148800,0,148800,0,148800,0,148800,0,148800,0,148800,0
150000,21.21698561,150000,14.65852972,150000,19.11800351,150000,30.35144121,150000,25.2282423,150000,25.23248091,150000,17.43113375,150000,17.72213354,150000,17.73247637,150000,41.68550548,150000,0,150000,0,150000,0,150000,0,150000,0,150000,0,150000,0,150000,0
151200,21.14008274,151200,14.47622762,151200,19.04106396,151200,30.37694279,151200,25.20307543,151200,25.20729524,151200,17.34337882,151200,17.61480647,151200,17.6252677,151200,41.5816788,151200,0,151200,0,151200,0,151200,0,151200,0,151200,0,151200,0,151200,0
152400,21.12183265,152400,14.43787205,152400,19.02580933,152400,30.38058249,152400,25.19900999,152400,25.20320948,152400,17.33091838,152400,17.59802812,152400,17.60851575,152400,41.56549741,152400,0,152400,0,152400,0,152400,0,152400,0,152400,0,152400,0,152400,0
153600,21.07956444,153600,14.35330999,153600,18.98406,153600,30.39920537,153600,25.17968752,153600,25.1840088,153600,17.2638933,153600,17.51754446,153600,17.52815744,153600,41.48806983,153600,0,153600,0,153600,0,153600,0,153600,0,153600,0,153600,0,153600,0
154800,21.03549729,154800,14.38337376,154800,18.95851034,154800,30.41237464,154800,25.16773133,154800,25.17223238,154800,17.21742135,154800,17.46719165,154800,17.47788708,154800,41.43999959,154800,0,154800,0,154800,0,154800,0,154800,0,154800,0,154800,0,154800,0
156000,20.97774458,156000,14.3311493,156000,18.893074,156000,30.43929144,156000,25.14230235,156000,25.14709256,156000,17.13050022,156000,17.36002806,156000,17.37084465,156000,41.33773045,156000,0,156000,0,156000,0,156000,0,156000,0,156000,0,156000,0,156000,0
157200,20.90214481,157200,14.19683125,157200,18.83550712,157200,30.46394631,157200,25.1165606,157200,25.121545,157200,17.04585852,157200,17.25503958,157200,17.2659892,157200,41.2360398,157200,0,157200,0,157200,0,157200,0,157200,0,157200,0,157200,0,157200,0
158400,20.86256885,158400,14.15737971,158400,18.80797797,158400,30.47618163,158400,25.10339489,158400,25.10842648,158400,17.00330248,158400,17.20194625,158400,17.21298537,158400,41.18460239,158400,0,158400,0,158400,0,158400,0,158400,0,158400,0,158400,0,158400,0
159600,20.84339857,159600,14.1602747,159600,18.7928658,159600,30.48182995,159600,25.09758463,159600,25.10260429,159600,16.97976739,159600,17.17808032,159600,17.18915389,159600,41.16176234,159600,0,159600,0,159600,0,159600,0,159600,0,159600,0,159600,0,159600,0
160800,20.78540641,160800,14.10950553,160800,18.72485005,160800,30.5066662,160800,25.0719352,160800,25.0768491,160800,16.89989173,160800,17.07417446,160800,17.08538194,160800,41.06158318,160800,0,160800,0,160800,0,160800,0,160800,0,160800,0,160800,0,160800,0
162000,20.71022434,162000,13.9213664,162000,18.65104624,162000,30.52968992,162000,25.04574519,162000,25.05050359,162000,16.81870923,162000,16.97251867,162000,16.98388159,162000,40.96268753,162000,0,162000,0,162000,0,162000,0,162000,0,162000,0,162000,0,162000,0
163200,20.68901647,163200,13.8777527,163200,18.6325895,163200,30.53359891,163200,25.04068773,163200,25.04542822,163200,16.80448006,163200,16.95354029,163200,16.96494047,163200,40.94440739,163200,0,163200,0,163200,0,163200,0,163200,0,163200,0,163200,0,163200,0
164400,20.63947801,164400,13.80374572,164400,18.58976332,164400,30.55358922,164400,25.01712167,164400,25.02195425,164400,16.73155989,164400,16.86414356,164400,16.87572714,164400,40.85850518,164400,0,164400,0,164400,0,164400,0,164400,0,164400,0,164400,0,164400,0
165600,20.59544104,165600,13.83730255,165600,18.56788135,165600,30.56423186,165600,25.00608673,165600,25.01098154,165600,16.6915662,165600,16.82153344,165600,16.83320517,165600,40.81805217,165600,0,165600,0,165600,0,165600,0,165600,0,165600,0,165600,0,165600,0
166800,20.53982329,166800,13.79450739,166800,18.50580086,166800,30.58865816,166800,24.97985509,166800,24.98479484,166800,16.60979815,166800,16.71976569,166800,16.73157216,166800,40.7215967,166800,0,166800,0,166800,0,166800,0,166800,0,166800,0,166800,0,166800,0
168000,20.46293516,168000,13.62177245,168000,18.43272614,168000,30.61055459,168000,24.95313192,168000,24.95803928,168000,16.52867662,168000,16.62018898,168000,16.63213515,168000,40.62565648,168000,0,168000,0,168000,0,168000,0,168000,0,168000,0,168000,0,168000,0
169200,20.44271076,169200,13.57782297,169200,18.41546351,169200,30.61423119,169200,24.94799909,169200,24.95288234,169200,16.51427938,169200,16.60164897,169200,16.61363202,169200,40.60782999,169200,0,169200,0,169200,0,169200,0,169200,0,169200,0,169200,0,169200,0
170400,20.39985206,170400,13.50373084,170400,18.37757263,170400,30.63017835,170400,24.92754066,170400,24.93252826,170400,16.45184394,170400,16.52712504,170400,16.53925568,170400,40.53640899,170400,0,170400,0,170400,0,170400,0,170400,0,170400,0,170400,0,170400,0
171600,20.35830392,171600,13.53470501,171600,18.35552856,171600,30.64062079,171600,24.91598522,171600,24.92111182,171600,16.41178131,171600,16.48448061,171600,16.49669666,171600,40.49591515,171600,0,171600,0,171600,0,171600,0,171600,0,171600,0,171600,0,171600,0
172800,20.30110084,172800,13.49259574,172800,18.29393329,172800,30.66396703,172800,24.88911007,172800,24.89446989,172800,16.33114952,172800,16.38522157,172800,16.39758283,172800,40.40170955,172800,0,172800,0,172800,0,172800,0,172800,0,172800,0,172800,0,172800,0
174000,20.22508077,174000,13.3636693,174000,18.239562,174000,30.68515355,174000,24.86196658,174000,24.86750488,174000,16.25217429,174000,16.28805886,174000,16.30057229,174000,40.30811175,174000,0,174000,0,174000,0,174000,0,174000,0,174000,0,174000,0,174000,0
175200,20.18356528,175200,13.32741277,175200,18.21392653,175200,30.69646643,175200,24.84699874,175200,24.85259453,175200,16.20997295,175200,16.23511259,175200,16.24773311,175200,40.25704377,175200,0,175200,0,175200,0,175200,0,175200,0,175200,0,175200,0,175200,0
176400,20.16833335,176400,13.33194762,176400,18.20449134,176400,30.69961208,176400,24.84304734,176400,24.84863942,176400,16.19413651,176400,16.22088548,176400,16.23353141,176400,40.24350002,176400,0,176400,0,176400,0,176400,0,176400,0,176400,0,176400,0,176400,0
177600,20.14647854,177600,13.33558599,177600,18.1783822,177600,30.70792326,177600,24.8328827,177600,24.8385079,177600,16.16519912,177600,16.18414134,177600,16.19684486,177600,40.20859234,177600,0,177600,0,177600,0,177600,0,177600,0,177600,0,177600,0,177600,0
178800,20.08287859,178800,13.28962823,178800,18.12177697,178800,30.7300198,178800,24.80605988,178800,24.81175055,178800,16.08729992,178800,16.08860502,178800,16.10144923,178800,40.11685082,178800,0,178800,0,178800,0,178800,0,178800,0,178800,0,178800,0,178800,0
180000,20.01162438,180000,13.15903858,180000,18.06897431,180000,30.74987446,180000,24.77900881,180000,24.78465248,180000,16.01833924,180000,15.99541461,180000,16.00842183,180000,40.02633986,180000,0,180000,0,180000,0,180000,0,180000,0,180000,0,180000,0,180000,0
181200,19.97508836,181200,13.1266837,181200,18.04938621,181200,30.75815292,181200,24.7674001,181200,24.7729913,181200,15.98413602,181200,15.95577494,181200,15.96886859,181200,39.98806702,181200,0,181200,0,181200,0,181200,0,181200,0,181200,0,181200,0,181200,0
182400,19.95318683,182400,13.12694005,182400,18.03012743,182400,30.76483605,182400,24.75858589,182400,24.76414318,182400,15.95980553,182400,15.92528128,182400,15.93843626,182400,39.95897535,182400,0,182400,0,182400,0,182400,0,182400,0,182400,0,182400,0,182400,0
183600,19.89247773,183600,13.0746207,183600,17.97171981,183600,30.7855979,183600,24.73170336,183600,24.73717469,183600,15.88735269,183600,15.83340059,183600,15.84672833,183600,39.87087472,183600,0,183600,0,183600,0,183600,0,183600,0,183600,0,183600,0,183600,0
184800,19.82019037,184800,12.90063875,184800,17.90243963,184800,30.80424121,184800,24.70430319,184800,24.70965969,184800,15.81943672,184800,15.74344932,184800,15.75697265,184800,39.7841741,184800,0,184800,0,184800,0,184800,0,184800,0,184800,0,184800,0,184800,0
186000,19.798313,186000,12.85831962,186000,17.8857184,186000,30.80732076,186000,24.69905043,186000,24.70437225,186000,15.80375348,186000,15.72666592,186000,15.74023372,186000,39.7681741,186000,0,186000,0,186000,0,186000,0,186000,0,186000,0,186000,0,186000,0
187200,19.75273503,187200,12.78784502,187200,17.85047553,187200,30.82250538,187200,24.67587792,187200,24.68127131,187200,15.74486435,187200,15.65200284,187200,15.66577099,187200,39.69727968,187200,0,187200,0,187200,0,187200,0,187200,0,187200,0,187200,0,187200,0
188400,19.70953738,188400,12.82208034,188400,17.83008665,188400,30.83162319,188400,24.66408816,188400,24.66957307,188400,15.7060535,188400,15.61329445,188400,15.62716417,188400,39.66102059,188400,0,188400,0,188400,0,188400,0,188400,0,188400,0,188400,0,188400,0
189600,19.65428695,189600,12.78291352,189600,17.7736,189600,30.85189142,189600,24.63667282,189600,24.64229068,189600,15.63417493,189600,15.52294893,189600,15.53698812,189600,39.57656528,189600,0,189600,0,189600,0,189600,0,189600,0,189600,0,189600,0,189600,0
190800,19.57886656,190800,12.64913678,190800,17.7179169,190800,30.87000926,190800,24.60894945,190800,24.61466904,190800,15.55951208,190800,15.43446388,190800,15.44867209,190800,39.49242508,190800,0,190800,0,190800,0,190800,0,190800,0,190800,0,190800,0,190800,0
192000,19.54961579,192000,12.60793347,192000,17.69744457,192000,30.87594115,192000,24.59918625,192000,24.60492645,192000,15.5362658,192000,15.40380654,192000,15.4180888,192000,39.4632517,192000,0,192000,0,192000,0,192000,0,192000,0,192000,0,192000,0,192000,0
193200,19.52796336,193200,12.59909976,193200,17.67880894,193200,30.88179816,193200,24.59005823,193200,24.59581333,193200,15.50702512,193200,15.37470928,193200,15.38905613,193200,39.43583947,193200,0,193200,0,193200,0,193200,0,193200,0,193200,0,193200,0,193200,0
194400,19.50476163,194400,12.59536053,194400,17.65932157,194400,30.88765932,194400,24.58150294,194400,24.58732798,194400,15.48403111,194400,15.34738142,194400,15.36178368,194400,39.41019545,194400,0,194400,0,194400,0,194400,0,194400,0,194400,0,194400,0,194400,0
195600,19.44623721,195600,12.54315311,195600,17.60048661,195600,30.90675608,195600,24.55368448,195600,24.55972668,195600,15.41001425,195600,15.25957556,195600,15.27414331,195600,39.32713674,195600,0,195600,0,195600,0,195600,0,195600,0,195600,0,195600,0,195600,0
196800,19.37788704,196800,12.42719943,196800,17.55327472,196800,30.92224701,196800,24.52812582,196800,24.53427095,196800,15.3469183,196800,15.18107956,196800,15.19581098,196800,39.25223378,196800,0,196800,0,196800,0,196800,0,196800,0,196800,0,196800,0,196800,0
198000,19.34012431,198000,12.39373794,198000,17.53244584,198000,30.93067987,198000,24.51382975,198000,24.51998087,198000,15.30862269,198000,15.13724021,198000,15.15206994,198000,39.21061683,198000,0,198000,0,198000,0,198000,0,198000,0,198000,0,198000,0,198000,0
199200,19.32089074,199200,12.39921563,199200,17.51908381,199200,30.93466638,199200,24.50749897,199200,24.51364067,199200,15.29027569,199200,15.11752149,199200,15.1323903,199200,39.1921165,199200,0,199200,0,199200,0,199200,0,199200,0,199200,0,199200,0,199200,0
200400,19.26431383,200400,12.35867936,200400,17.46033695,200400,30.95230649,200400,24.47964295,200400,24.48568353,200400,15.22015656,200400,15.03150807,200400,15.0465278,200400,39.11083402,200400,0,200400,0,200400,0,200400,0,200400,0,200400,0,200400,0,200400,0
