Type,Value,Type,Value,Type,Value,Type,Value,Type,Value,Type,Value
Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_2 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_3 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_4 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_5 : TMD : BAGHEATERSHEHE_COLD_11LT,Data Source,Cold_11LTAN_Sceince_500_wBagHeater_Defrost_6 : TMD : BAGHEATERSHEHE_COLD_11LT
Element,272,Element,272,Element,272,Element,272,Element,272,Element,272
,,,,,,,,,,,
,,,,,,,,,,,
Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature,Time[s],Temperature
6290.0,-8.861497327823683,6290.0,-7.463217584935752,6290.0,-5.695009095506771,6290.0,-1.1779352479830272,6290.0,-0.48906965945019965,6290.0,1.8331196288498999
6300.0,-8.861600042385568,6300.0,-7.46391922672918,6300.0,-5.695501787637278,6300.0,-1.1789364311216095,6300.0,-0.49026462143025545,6300.0,1.8309970668245679
6310.0,-8.861701744030443,6310.0,-7.464613365740368,6310.0,-5.695989550750282,6310.0,-1.179927643550345,6310.0,-0.4914475518491094,6310.0,1.8288965458079713
6320.0,-8.861802445585715,6320.0,-7.4653000874661855,6320.0,-5.696472441178965,6320.0,-1.180908997606325,6320.0,-0.4926185859864284,6320.0,1.826817818658755
6330.0,-8.861902159737514,6330.0,-7.4659794764341205,6330.0,-5.696950514630692,6330.0,-1.1818806043773096,6330.0,-0.4937778576155646,6330.0,1.8247606410086485
6340.0,-8.86200089903195,6340.0,-7.466651616213704,6340.0,-5.697423826193782,6340.0,-1.1828425737158423,6340.0,-0.49492549902058375,6340.0,1.8227247712308798
6350.0,-8.862098675876894,6350.0,-7.467316589427872,6350.0,-5.697892430344662,6350.0,-1.1837950142529092,6350.0,-0.4960616410129236,6350.0,1.8207099704085907
6360.0,-8.862195502543525,6360.0,-7.467974477764214,6360.0,-5.698356380954675,6360.0,-1.1847380334117183,6360.0,-0.49718641294802157,6360.0,1.8187160023037767
6370.0,-8.862291391167844,6370.0,-7.468625361986046,6370.0,-5.698815731296838,6370.0,-1.1856717374212038,6370.0,-0.49829994274160605,6370.0,1.8167426333265804
6380.0,-8.862386353752242,6380.0,-7.469269321943156,6380.0,-5.6992705340526255,6380.0,-1.186596231329429,6380.0,-0.49940235688593265,6380.0,1.814789632505095
6390.0,-8.862480427075928,6390.0,-7.469906601644334,6390.0,-5.699720958202075,6390.0,-1.1875118559789093,6390.0,-0.5004940628636629,6390.0,1.812856271890926
6400.0,-8.862573597587794,6400.0,-7.4705371070647475,6400.0,-5.700166933727408,6400.0,-1.1884184669202817,6400.0,-0.5015748896141466,6400.0,1.8109428478589669
6410.0,-8.862665875105947,6410.0,-7.471160904513492,6410.0,-5.7006085038145615,6410.0,-1.1893161501854066,6410.0,-0.5026449409600139,6410.0,1.8090491696599753
6420.0,-8.862757271487299,6420.0,-7.4717780729916825,6420.0,-5.701045720735789,6420.0,-1.190205010100559,6420.0,-0.5037043424810564,6420.0,1.8071750082728297
6430.0,-8.862847798376146,6430.0,-7.472388690176002,6430.0,-5.701478635871471,6430.0,-1.1910851492216488,6430.0,-0.5047532176351942,6430.0,1.8053201385090945
6440.0,-8.862937467215884,6440.0,-7.4729928325011326,6440.0,-5.701907299767303,6440.0,-1.1919566684505312,6440.0,-0.5057916878979195,6440.0,1.803484338763842
6450.0,-8.863026289260016,6450.0,-7.473590575232218,6450.0,-5.702331762184521,6450.0,-1.192819667136562,6450.0,-0.5068198728831422,6450.0,1.801667390800234
6460.0,-8.863114275582818,6460.0,-7.47418199252761,6460.0,-5.702752072144052,6460.0,-1.1936742431639815,6460.0,-0.507837890447489,6460.0,1.7998690795649102
6470.0,-8.863201437089545,6470.0,-7.474767157493697,6470.0,-5.703168277964984,6470.0,-1.1945204930274436,6470.0,-0.5088458567798935,6470.0,1.7980891930292244
6480.0,-8.86328778452543,6480.0,-7.475346142232234,6480.0,-5.703580427297864,6480.0,-1.1953585118968888,6480.0,-0.5098438864790569,6480.0,1.79632752205285
6490.0,-8.86337332848262,6490.0,-7.475919017880519,6490.0,-5.703988567152661,6490.0,-1.1961883936728417,6490.0,-0.5108320926189195,6490.0,1.7945838602670598
6500.0,-8.86345807940614,6500.0,-7.476485854646256,6500.0,-5.7043927439229005,6500.0,-1.1970102310340356,6500.0,-0.5118105868057102,6500.0,1.7928580039732633
6510.0,-8.863542047599658,6510.0,-7.4770467218383185,6510.0,-5.704793003406976,6510.0,-1.1978241154793432,6510.0,-0.5127794792276752,6510.0,1.7911497520545465
6520.0,-8.863625243230343,6520.0,-7.477601687894051,6520.0,-5.7051893908271625,6520.0,-1.198630137364408,6520.0,-0.5137388786990456,6520.0,1.7894589058974912
6530.0,-8.863707676333389,6530.0,-7.478150820403492,6530.0,-5.705581950846088,6530.0,-1.1994283859345134,6530.0,-0.5146888926987337,6530.0,1.787785269323117
6540.0,-8.863789356816136,6540.0,-7.47869418613102,6540.0,-5.705970727581857,6540.0,-1.2002189493532065,6540.0,-0.5156296274049174,6540.0,1.7861286485252144
6550.0,-8.863870294461591,6550.0,-7.47923185103481,6550.0,-5.706355764621153,6550.0,-1.2010019147285331,6550.0,-0.5165611877258942,6550.0,1.784488852015245
6560.0,-8.863950498931576,6560.0,-7.479763880284367,6560.0,-5.706737105031358,6560.0,-1.201777368135979,6560.0,-0.5174836773278154,6560.0,1.7828656905722877
6570.0,-8.864029979768784,6570.0,-7.480290338275756,6570.0,-5.707114791370363,6570.0,-1.202545394639177,6570.0,-0.5183971986592939,6570.0,1.7812589771985148
6580.0,-8.864108746398605,6580.0,-7.480811288645493,6580.0,-5.707488865695895,6580.0,-1.2033060783082312,6580.0,-0.5193018529737811,6580.0,1.7796685270781907
6590.0,-8.864186808130782,6590.0,-7.481326794283559,6590.0,-5.7078593695738675,6590.0,-1.2040595022369898,6590.0,-0.5201977403499818,6590.0,1.7780941575398865
6600.0,-8.864264174160859,6600.0,-7.481836917345165,6600.0,-5.708226344085988,6600.0,-1.2048057485587453,6600.0,-0.5210849597111675,6600.0,1.7765356880213687
6610.0,-8.864340853571566,6610.0,-7.482341719262047,6610.0,-5.708589829836991,6610.0,-1.2055448984611181,6610.0,-0.5219636088428666,6610.0,1.7749929400367221
6620.0,-8.864416855333833,6620.0,-7.482841260752844,6620.0,-5.708949866961534,6620.0,-1.2062770321997636,6620.0,-0.5228337844096035,6620.0,1.77346573714539
6630.0,-8.864492160227043,6630.0,-7.483335425405003,6630.0,-5.709306367431693,6630.0,-1.2070019708806876,6630.0,-0.523695275373201,6630.0,1.771954441669515
6640.0,-8.864566813500902,6640.0,-7.483824507040561,6640.0,-5.709659539825422,6640.0,-1.207720136381334,6640.0,-0.5245485841952401,6640.0,1.7704581660029315
6650.0,-8.86464081688102,6650.0,-7.484308519177092,6650.0,-5.710009390359827,6650.0,-1.208431540118445,6650.0,-0.525393725696884,6650.0,1.768976877512853
6660.0,-8.864714178593944,6660.0,-7.484787517783466,6660.0,-5.710355955917237,6660.0,-1.2091362558424488,6660.0,-0.526230788758986,6660.0,1.7675104137233852
6670.0,-8.864786906792629,6670.0,-7.485261558467234,6670.0,-5.710699273153988,6670.0,-1.2098343568857486,6670.0,-0.5270598617565508,6670.0,1.7660586131030718
6680.0,-8.864859009554596,6680.0,-7.485730696434738,6680.0,-5.711039378472577,6680.0,-1.210525916100277,6680.0,-0.5278810324842265,6680.0,1.7646213151991461
6690.0,-8.864930494880022,6690.0,-7.486194986458093,6690.0,-5.711376307998455,6690.0,-1.2112110058065073,6690.0,-0.5286943880946602,6690.0,1.7631983607471042
6700.0,-8.865001370689747,6700.0,-7.486654482848459,6700.0,-5.711710097560769,6700.0,-1.2118896977518476,6700.0,-0.5295000150489121,6700.0,1.7617895917590904
6710.0,-8.865071644823352,6710.0,-7.487109239434529,6710.0,-5.71204078267698,6710.0,-1.2125620630770537,6710.0,-0.5302979990763873,6710.0,1.7603948515941839
6720.0,-8.865141325037422,6720.0,-7.487559309545589,6720.0,-5.71236839854035,6720.0,-1.2132281722898814,6720.0,-0.5310884251433209,6720.0,1.7590139850140034
6730.0,-8.865210419003988,6730.0,-7.488004745998285,6730.0,-5.7126929800100825,6730.0,-1.2138880952440128,6730.0,-0.531871377427945,6730.0,1.7576468382256554
6740.0,-8.865278934309133,6740.0,-7.488445601086362,6740.0,-5.713014561603514,6740.0,-1.2145419011228615,6740.0,-0.5326469393013284,6740.0,1.7562932589147355
6750.0,-8.86534687845196,6750.0,-7.488881926573284,6750.0,-5.713333177490296,6750.0,-1.2151896584275848,6750.0,-0.5334151933129229,6750.0,1.7549530962697601
6760.0,-8.86541425884373,6760.0,-7.48931377368693,6760.0,-5.713648861488122,6760.0,-1.2158314349680823,6760.0,-0.5341762211803897,6760.0,1.7536262009995305
6770.0,-8.865481082806978,6770.0,-7.489741193116113,6770.0,-5.713961647059606,6770.0,-1.216467297856813,6770.0,-0.5349301037822218,6770.0,1.7523124253446118
6780.0,-8.865547357575261,6780.0,-7.490164235008574,6780.0,-5.714271567310443,6780.0,-1.2170973135050354,6780.0,-0.5356769211535309,6780.0,1.7510116230840354
6790.0,-8.865613090292776,6790.0,-7.490582948970616,6790.0,-5.714578654988484,6790.0,-1.2177215476208967,6790.0,-0.5364167524838497,6790.0,1.7497236495382018
6800.0,-8.865678288014042,6800.0,-7.490997384067176,6800.0,-5.714882942483324,6800.0,-1.2183400652089542,6800.0,-0.5371496761168149,6800.0,1.7484483615682695
6810.0,-8.865742957703773,6810.0,-7.491407588822969,6810.0,-5.715184461826562,6810.0,-1.2189529305707847,6810.0,-0.5378757695511897,6810.0,1.7471856175732887
6820.0,-8.865807106236607,6820.0,-7.491813611224429,6820.0,-5.715483244692485,6820.0,-1.219560207306898,6820.0,-0.5385951094431372,6820.0,1.7459352774848986
6830.0,-8.865870740397092,6830.0,-7.492215498721936,6830.0,-5.715779322399229,6830.0,-1.2201619583193821,6830.0,-0.5393077716097598,6830.0,1.7446972027602028
6840.0,-8.86593386688002,6840.0,-7.492613298232923,6840.0,-5.716072725910502,6840.0,-1.220758245815322,6840.0,-0.5400138310333699,6840.0,1.7434712563732
6850.0,-8.865996492290398,6850.0,-7.493007056145226,6850.0,-5.716363485837433,6850.0,-1.221349131310994,6850.0,-0.5407133618665017,6850.0,1.7422573028050397
6860.0,-8.866058623143937,6860.0,-7.493396818320801,6860.0,-5.716651632440683,6860.0,-1.2219346756363956,6860.0,-0.5414064374374772,6860.0,1.7410552080330224
6870.0,-8.8661202658673,6870.0,-7.493782630099713,6870.0,-5.716937195632997,6870.0,-1.2225149389401606,6870.0,-0.5420931302566848,6870.0,1.739864839518985
6880.0,-8.866181426798466,6880.0,-7.494164536304383,6880.0,-5.717220204981538,6880.0,-1.2230899806948041,6880.0,-0.5427735120227204,6880.0,1.7386860661971186
6890.0,-8.866242112187102,6890.0,-7.494542581243698,6890.0,-5.717500689710513,6890.0,-1.22365985970228,6890.0,-0.5434476536292803,6890.0,1.737518758461422
6900.0,-8.866302328194871,6900.0,-7.494916808717512,6900.0,-5.7177786787039615,6900.0,-1.2242246340995142,6900.0,-0.5441156251719506,6900.0,1.7363627881524304
6910.0,-8.86636208089607,6910.0,-7.495287262021332,6910.0,-5.7180542005084165,6910.0,-1.2247843613644265,6910.0,-0.5447774959553299,6910.0,1.7352180285437466
6920.0,-8.866421376277883,6920.0,-7.4956539839507474,6920.0,-5.718327283336006,6920.0,-1.2253390983217662,6920.0,-0.5454333345005296,6920.0,1.734084354328606
6930.0,-8.86648022024128,6930.0,-7.4960170168066025,6930.0,-5.71859795506743,6930.0,-1.2258889011493912,6930.0,-0.5460832085523307,6930.0,1.7329616416056943
6940.0,-8.866538632260543,6940.0,-7.496376481695742,6940.0,-5.718866302715568,6940.0,-1.2264339452196802,6940.0,-0.5467273265270557,6940.0,1.7318495243821599
6950.0,-8.866596607513985,6950.0,-7.496732353458288,6950.0,-5.719132304002231,6950.0,-1.2269741845959872,6950.0,-0.5473656353977595,6950.0,1.7307480877210084
6960.0,-8.866654147317075,6960.0,-7.497084650018218,6960.0,-5.71939596852057,6960.0,-1.2275096391290852,6960.0,-0.5479981600828481,6960.0,1.7296572812962576
6970.0,-8.866711257401535,6970.0,-7.497433413233649,6970.0,-5.719657323938932,6970.0,-1.2280403647558302,6970.0,-0.5486249680154336,6970.0,1.7285769819219425
6980.0,-8.866767943404158,6980.0,-7.497778684266329,6980.0,-5.719916397449847,6980.0,-1.2285664164423458,6980.0,-0.5492461254651337,6980.0,1.7275070685051417
6990.0,-8.866824210863552,6990.0,-7.498120503617676,6990.0,-5.720173215793486,6990.0,-1.2290878482431848,6990.0,-0.5498616976096594,6990.0,1.7264474219133525
7000.0,-8.866880065218966,7000.0,-7.498458911161836,7000.0,-5.720427805279916,7000.0,-1.2296047133536663,7000.0,-0.550471748598764,7000.0,1.7253979248577973
7010.0,-8.866935511810736,7010.0,-7.498793946175001,7010.0,-5.720680191809141,7010.0,-1.2301170641559451,7010.0,-0.551076341609358,7010.0,1.724358461792971
7020.0,-8.866990555881245,7020.0,-7.4991256473611525,7020.0,-5.7209304008885855,7020.0,-1.230624952258596,7020.0,-0.5516755388934194,7020.0,1.7233289188305145
7030.0,-8.8670452025762,7030.0,-7.49945405287472,7030.0,-5.721178457649052,7030.0,-1.231128428531112,7030.0,-0.5522694018193386,7030.0,1.7223091836651048
7040.0,-8.867099456946468,7040.0,-7.499779200340384,7040.0,-5.721424386858532,7040.0,-1.2316275431337915,7040.0,-0.5528579909077604,7040.0,1.7212991455099942
7050.0,-8.867153323949479,7050.0,-7.5001011268706135,7050.0,-5.721668212934221,7050.0,-1.2321223455438188,7050.0,-0.5534413658627013,7050.0,1.7202986950414139
7060.0,-8.867206808450824,7060.0,-7.500419869081001,7060.0,-5.721909959953424,7060.0,-1.2326128845778856,7060.0,-0.5540195855988309,7060.0,1.719307724350174
7070.0,-8.867259915225848,7070.0,-7.500735463103882,7070.0,-5.7221496516629555,7070.0,-1.2330992084122572,7070.0,-0.5545927082653133,7070.0,1.718326126898456
7080.0,-8.867312648961075,7080.0,-7.501047944600678,7080.0,-5.722387311487741,7080.0,-1.2335813646004552,7080.0,-0.5551607912671329,7080.0,1.7173537974825182
7090.0,-8.86736501425561,7090.0,-7.5013573487726415,7090.0,-5.722622962538356,7090.0,-1.2340594000889682,7090.0,-0.5557238912836265,7090.0,1.7163906321989684
7100.0,-8.86741701562237,7100.0,-7.501663710370851,7100.0,-5.722856627617841,7100.0,-1.2345333612312834,7100.0,-0.5562820642855131,7100.0,1.7154365284145496
7110.0,-8.867468657489384,7110.0,-7.501967063705091,7110.0,-5.723088329228001,7110.0,-1.2350032938006898,7110.0,-0.5568353655500609,7110.0,1.71449138473922
7120.0,-8.867519944200918,7120.0,-7.50226744265217,7120.0,-5.723318089574989,7120.0,-1.2354692430017233,7120.0,-0.5573838496748551,7120.0,1.7135551010012267
7130.0,-8.867570880018741,7130.0,-7.502564880663597,7130.0,-5.723545930574773,7130.0,-1.2359312534809412,7130.0,-0.5579275705905989,7130.0,1.7126275782243634
7140.0,-8.867621469123176,7140.0,-7.502859410772543,7140.0,-5.723771873857824,7140.0,-1.236389369336679,7140.0,-0.5584665815727604,7140.0,1.7117087186072355
7150.0,-8.867671715614145,7150.0,-7.503151065600708,7150.0,-5.723995940773842,7150.0,-1.2368436341280442,7150.0,-0.5590009352524996,7150.0,1.7107984255034878
7160.0,-8.86772162351222,7160.0,-7.5034398773641815,7160.0,-5.72421815239582,7160.0,-1.2372940908834738,7160.0,-0.5595306836266819,7160.0,1.709896603403983
7170.0,-8.867771196759323,7170.0,-7.503725877879549,7170.0,-5.724438529524139,7170.0,-1.237740782108631,7170.0,-0.5600558780674852,7170.0,1.7090031579195255
7180.0,-8.867820439219939,7180.0,-7.504009098569344,7180.0,-5.7246570926903395,7180.0,-1.2381837497938784,7180.0,-0.5605765693313004,7180.0,1.7081179957646082
7190.0,-8.867869354681709,7190.0,-7.504289570467368,7190.0,-5.7248738621606075,7190.0,-1.2386230354215466,7190.0,-0.5610928075673511,7190.0,1.707241024742274
7200.0,-8.86791794685658,7200.0,-7.504567324223851,7200.0,-5.725088857939487,7200.0,-1.2390586799727024,7200.0,-0.5616046423260069,7200.0,1.7063721537290046
7210.0,-8.86796621938158,7210.0,-7.504842390110487,7210.0,-5.725302099773236,7210.0,-1.2394907239338935,7210.0,-0.5621121225665597,7210.0,1.705511292660726
7220.0,-8.868014175819827,7220.0,-7.5051147980252395,7220.0,-5.725513607153036,7220.0,-1.2399192073034615,7220.0,-0.5626152966650109,7220.0,1.7046583525190455
7230.0,-8.868061819661145,7230.0,-7.505384577497013,7230.0,-5.725723399318212,7230.0,-1.2403441695977808,7230.0,-0.5631142124213787,7230.0,1.7038132453179236
7240.0,-8.868109154323239,7240.0,-7.505651757690167,7240.0,-5.725931495259391,7240.0,-1.2407656498571926,7240.0,-0.5636089170668181,7240.0,1.7029758840909657
7250.0,-8.868156183152168,7250.0,-7.505916367408824,7250.0,-5.726137913721293,7250.0,-1.2411836866517967,7250.0,-0.5640994572706489,7250.0,1.7021461828788655
7260.0,-8.868202909423358,7260.0,-7.5061784351014005,7260.0,-5.7263426732058536,7260.0,-1.2415983180870962,7260.0,-0.564585879146991,7260.0,1.7013240567171979
7270.0,-8.868249336342329,7270.0,-7.506437988864622,7270.0,-5.726545791975023,7270.0,-1.2420095818095886,7270.0,-0.565068228261544,7270.0,1.7005094216247258
7280.0,-8.868295467045542,7280.0,-7.50669505644787,7280.0,-5.726747288053618,7280.0,-1.2424175150122845,7280.0,-0.5655465496380299,7280.0,1.6997021945913777
7290.0,-8.86834130460143,7290.0,-7.506949665257306,7290.0,-5.726947179232311,7290.0,-1.2428221544401339,7290.0,-0.5660208877647647,7290.0,1.6989022935667657
7300.0,-8.868386852011126,7300.0,-7.507201842360068,7300.0,-5.727145483070345,7300.0,-1.2432235363953323,7300.0,-0.5664912866009926,7300.0,1.698109637449146
7310.0,-8.868432112209328,7310.0,-7.507451614488034,7310.0,-5.727342216898286,7310.0,-1.2436216967424871,7310.0,-0.566957789583029,7310.0,1.697324146074021
7320.0,-8.868477088065147,7320.0,-7.507699008042051,7320.0,-5.727537397820755,7320.0,-1.2440166709137381,7320.0,-0.5674204396303023,7320.0,1.6965457402035073
7330.0,-8.868521782382842,7330.0,-7.5079440490954985,7330.0,-5.727731042719031,7330.0,-1.2444084939138083,7330.0,-0.5678792791514616,7330.0,1.6957743415155109
7340.0,-8.868566197902672,7340.0,-7.508186763398252,7340.0,-5.727923168253647,7340.0,-1.2447972003248537,7340.0,-0.5683343500501367,7340.0,1.6950098725932965
7350.0,-8.868610337301586,7350.0,-7.508427176380399,7350.0,-5.728113790866885,7350.0,-1.2451828243114291,7350.0,-0.5687856937308343,7350.0,1.6942522569148812
7360.0,-8.868654203194275,7360.0,-7.508665313156103,7360.0,-5.728302926785691,7360.0,-1.2455653996253788,7360.0,-0.5692333511047971,7360.0,1.6935014188429816
7370.0,-8.868697798133963,7370.0,-7.508901198527401,7370.0,-5.728490592024089,7370.0,-1.2459449596107972,7370.0,-0.5696773625958484,7370.0,1.6927572836144593
7380.0,-8.868741124613367,7380.0,-7.509134856987905,7380.0,-5.728676802385885,7380.0,-1.2463215372086849,7380.0,-0.5701177681459588,7380.0,1.6920197773304733
7390.0,-8.868784185065499,7390.0,-7.509366312726365,7390.0,-5.72886157346707,7390.0,-1.2466951649617326,7390.0,-0.5705546072208374,7390.0,1.6912888269464654
7400.0,-8.868826981864355,7400.0,-7.509595589630367,7400.0,-5.729044920658431,7400.0,-1.24706587501891,7400.0,-0.5709879188156154,7400.0,1.690564360262494
7410.0,-8.86886951732587,7410.0,-7.509822711289725,7410.0,-5.729226859147845,7410.0,-1.2474336991400332,7410.0,-0.5714177414599716,7410.0,1.6898463059134714
7420.0,-8.868911793708598,7420.0,-7.510047701000078,7420.0,-5.729407403922799,7420.0,-1.2477986687002447,7420.0,-0.5718441132237161,7420.0,1.6891345933597444
7430.0,-8.868953813214583,7430.0,-7.510270581766387,7430.0,-5.7295865697727635,7430.0,-1.2481608146944252,7430.0,-0.5722670717220258,7430.0,1.6884291528776898
7440.0,-8.86899557799024,7440.0,-7.510491376306341,7440.0,-5.729764371291718,7440.0,-1.248520167742032,7440.0,-0.5726866541208447,7440.0,1.6877299155500545
7450.0,-8.869037090127312,7450.0,-7.510710107054014,7450.0,-5.729940822880556,7450.0,-1.2488767580911742,7450.0,-0.5731028971422262,7450.0,1.687036813256967
7460.0,-8.869078351663678,7460.0,-7.510926796163191,7460.0,-5.730115938749576,7460.0,-1.2492306156233033,7460.0,-0.5735158370694929,7460.0,1.686349778666476
7470.0,-8.869119364584156,7470.0,-7.51114146551081,7470.0,-5.730289732920762,7470.0,-1.2495817698574416,7470.0,-0.5739255097523172,7470.0,1.6856687452256347
7480.0,-8.86916013082135,7480.0,-7.51135413670024,7480.0,-5.730462219230178,7480.0,-1.249930249954401,7480.0,-0.5743319506118935,7480.0,1.684993647151696
7490.0,-8.869200652256398,7490.0,-7.511564831064478,7490.0,-5.730633411330069,7490.0,-1.2502760847209855,7490.0,-0.5747351946458216,7490.0,1.6843244194231046
7500.0,-8.869240930719792,7500.0,-7.511773569669397,7500.0,-5.730803322691349,7500.0,-1.250619302614204,7500.0,-0.5751352764330095,7500.0,1.6836609977708956
7510.0,-8.869280967992072,7510.0,-7.5119803733171695,7510.0,-5.730971966605665,7510.0,-1.250959931745364,7510.0,-0.5755322301387489,7510.0,1.6830033186700306
7520.0,-8.86932076580503,7520.0,-7.512185262549304,7520.0,-5.731139356187867,7520.0,-1.2512979998843314,7520.0,-0.5759260895196037,7520.0,1.6823513193306694
7530.0,-8.86936032584226,7530.0,-7.512388257650105,7530.0,-5.731305504378417,7530.0,-1.2516335344636937,7530.0,-0.5763168879281797,7530.0,1.6817049376897233
7540.0,-8.869399649740204,7540.0,-7.5125893786497775,7540.0,-5.7314704239454555,7540.0,-1.2519665625828027,7540.0,-0.5767046583182308,7540.0,1.6810641124024153
7550.0,-8.869438739088963,7550.0,-7.512788645327562,7550.0,-5.73163412748707,7550.0,-1.2522971110116783,7550.0,-0.5770894332491054,7550.0,1.6804287828338675
7560.0,-8.869477595432967,7560.0,-7.512986077214759,7560.0,-5.731796627433467,7560.0,-1.252625206195159,7560.0,-0.5774712448905263,7560.0,1.6797988890511082
7570.0,-8.869516220271846,7570.0,-7.513181693597881,7570.0,-5.731957936049135,7570.0,-1.2529508742565203,7570.0,-0.5778501250271757,7570.0,1.6791743718148098
